"BarcodeID","Region","Reach","RiverMile","Bank","Date","Collector","Weather","WindSpeed","Habitat","Sunset","TimeBegin","TimeElapsed","Battery","Bats","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","NotesField","NotesLab"
"L00083","GrandCanyon","CRGrandCanyon",207.00,"RB","09/18/2012","MackayW","NoRain",0,"Sand","18:31","20:00",1,,0,0,0,,"KortenhoevenE",,0.75,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00084","GrandCanyon","CRGrandCanyon",167.50,"LB","09/16/2012","MackayW","NoRain",0,"Vegetation","18:34","19:45",1.13,,0,1,1,,"KortenhoevenE",,0.93,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00085","GrandCanyon","CRGrandCanyon",207.00,"RB","09/18/2012","MackayW","NoRain",0,"Sand","18:31","20:00",1,,0,1,1,,"KortenhoevenE",,1.88,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00086","GrandCanyon","CRGrandCanyon",250.00,"RB","09/03/2012","MackayW","NoRain",0,"Vegetation","18:53","20:10",1,,0,1,1,,"KortenhoevenE",,0.98,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00087","GrandCanyon","CRGrandCanyon",167.50,"LB","09/16/2012","MackayW","NoRain",0,"Sand","18:34","19:45",1.13,,0,0,0,,"KortenhoevenE",,0.73,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00088","GrandCanyon","CRGrandCanyon",148.90,"LB","09/15/2012","MackayW","NoRain",0,"Sand","18:36","20:00",0.88,,0,1,1,,"KortenhoevenE",,0.87,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00089","GrandCanyon","CRGrandCanyon",199.45,"RB","09/07/2012","SiemionG","NoRain",0,"Vegetation","18:47","19:06",0.95,,0,1,1,,"KortenhoevenE",,0.55,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00090","GrandCanyon","CRGrandCanyon",131.70,"RB","09/14/2012","MackayW","NoRain",0,"Sand","18:37","20:00",1.1,,0,0,0,,"MetcalfeA",,0.67,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00091","GrandCanyon","CRGrandCanyon",71.04,"RB","09/26/2012","SiemionG","NoRain",0,"Sand","18:19","18:10",1.5,,0,1,1,,"MetcalfeA",,0.45,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00092","GrandCanyon","CRGrandCanyon",92.09,"RB","09/29/2012","SiemionG","NoRain",0,"Rock","18:15","18:40",1.02,,0,1,1,,"KortenhoevenE",,0.57,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L00093","GrandCanyon","CRGrandCanyon",92.09,"RB","09/29/2012","SiemionG","NoRain",0,"Sand","18:15","18:35",1.08,,0,1,0,,"KortenhoevenE",,0.32,0,,,,"NO WEATHER REC. Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L00094","GrandCanyon","CRGrandCanyon",12.44,"LB","09/22/2012","SiemionG","NoRain",0,"Sand","18:25","18:24",1.05,,0,0,0,,"KortenhoevenE",,0.93,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00095","GrandCanyon","CRGrandCanyon",148.90,"LB","09/15/2012","MackayW","NoRain",0,"Sand","18:36","20:00",0.88,,0,0,0,,"MetcalfeA",,0.73,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00096","GrandCanyon","CRGrandCanyon",61.60,"RB","09/10/2012","MackayW","Rain",0,"Sand","18:43","19:45",1.02,,0,1,1,,"MetcalfeA",,0.18,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. "
"L00097","GrandCanyon","CRGrandCanyon",131.70,"RB","09/14/2012","MackayW","NoRain",0,"Rock","18:37","20:00",1.1,,0,1,1,,"MetcalfeA",,1.08,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00098","GrandCanyon","CRGrandCanyon",12.44,"LB","09/22/2012","SiemionG","NoRain",0,"Rock","18:25","18:29",1,,0,1,1,,"MetcalfeA",,0.88,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00099","GrandCanyon","CRGrandCanyon",199.45,"RB","09/07/2012","SiemionG","NoRain",0,"Sand","18:47","19:05",0.93,,0,0,0,,"MetcalfeA",,0.17,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00100","GrandCanyon","CRGrandCanyon",31.93,"RB","09/24/2012","SiemionG","NoRain",2,"Sand","18:22","18:10",0.98,,0,1,0,,"MetcalfeA",,0.22,0,,,,"NO WEATHER DESCRIPTION REC. Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L00101","GrandCanyon","CRGrandCanyon",71.04,"RB","09/26/2012","SiemionG","NoRain",0,"Rock","18:19","18:10",1.53,,0,1,1,,"KortenhoevenE",,0.48,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00102","GrandCanyon","CRGrandCanyon",61.60,"RB","09/10/2012","MackayW","Rain",0,"Sand","18:43","19:45",1.02,,0,0,0,,"KortenhoevenE",,0.25,0,,,,
"L00103","GrandCanyon","CRGrandCanyon",31.93,"RB","09/24/2012","SiemionG","NoRain",2,"Rock","18:22","18:11",1,,0,1,1,,"KortenhoevenE",,0.08,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. NO WEATHER REC. Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L00104","GrandCanyon","CRGrandCanyon",148.44,"RB","08/04/2012","SiemionG","NoRain",0,"Rock","19:30","20:08",0.85,,0,1,1,,"KortenhoevenE",,3.93,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00105","GrandCanyon","CRGrandCanyon",188.42,"RB","08/01/2012","GCY","NoRain",0,"Vegetation","19:33","20:00",1,,0,1,1,,"KortenhoevenE",,0.68,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00106","GrandCanyon","CRGrandCanyon",11.27,"RB","08/14/2012","WoganK","NoRain",0,"Vegetation","19:20","19:51",1.12,,0,1,1,,"MetcalfeA",,0.37,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00107","GrandCanyon","CRGrandCanyon",180.40,"RB","08/10/2012","MackayW","NoRain",1,"Sand","19:24","20:35",1,,0,1,1,,"MetcalfeA",,0.47,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00108","GrandCanyon","CRGrandCanyon",11.27,"RB","08/14/2012","WoganK","NoRain",0,"Vegetation","19:20","19:50",1.1,,0,0,0,,"MetcalfeA",,0.5,0,,,,"Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00109","GrandCanyon","CRGrandCanyon",180.40,"RB","08/10/2012","MackayW","NoRain",1,"Sand","19:24","20:35",1,,0,0,0,,"MetcalfeA",,0.08,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00110","GrandCanyon","CRGrandCanyon",198.30,"RB","08/04/2012","GCY","NoRain",0,"Sand","19:30","19:45",1,,0,1,1,,"MetcalfeA",,0.73,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00111","GrandCanyon","CRGrandCanyon",148.44,"RB","08/04/2012","SiemionG","NoRain",0,"Rock","19:30","20:05",0.9,,0,0,0,,"KortenhoevenE",,1.1,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00112","GrandCanyon","CRGrandCanyon",136.82,"LB","08/01/2012","GCY","NoRain",1,"Vegetation","19:33","20:50",0.5,,0,1,1,,"KortenhoevenE",,0.83,0,,,"FULL MOON-(short deployment time-AC)","Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00113","GrandCanyon","CRGrandCanyon",120.34,"LB","08/21/2012","WoganK","NoRain",0,"Vegetation","19:11","19:26",1.13,,0,1,1,,"KortenhoevenE",,0.4,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00114","GrandCanyon","CRGrandCanyon",158.21,"RB","08/02/2012","GCY","NoRain",0,"Rock","19:32","19:40",1.17,,0,1,1,,"KortenhoevenE",,0.67,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. NO CLOSE TIME REC. (found close time on internal label-AC). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00115","GrandCanyon","CRGrandCanyon",159.19,"RB","08/23/2012","WoganK","NoRain",0,"Sand","19:08","19:26",0.97,,0,0,0,,"MetcalfeA",,0.38,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00116","GrandCanyon","CRGrandCanyon",29.48,"LB","08/27/2012","SiemionG","NoRain",0,"Rock","19:03","19:15",1.02,,0,1,1,,"MetcalfeA",,0.35,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00117","GrandCanyon","CRGrandCanyon",41.24,"RB","08/28/2012","SiemionG","NoRain",0,"Sand","19:02","19:05",1.08,,0,0,0,,"MetcalfeA",,0.27,0,,,"1 BEETLE ON ROCK LIKE FIRST NIGHTS SAMPLE.","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00118","GrandCanyon","CRGrandCanyon",96.55,"LB","08/20/2012","WoganK","NoRain",0,,"19:12","19:15",1.08,,0,0,0,,"MetcalfeA",,0.05,0,,,,"NO HABITAT REC. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00119","GrandCanyon","CRGrandCanyon",29.48,"LB","08/27/2012","SiemionG","NoRain",0,"Sand","19:03","19:15",1.02,,0,0,0,,"MetcalfeA",,0.27,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00120","GrandCanyon","CRGrandCanyon",50.21,"RB","07/29/2012","SiemionG","NoRain",2,"Vegetation","19:36","19:47",1.02,,0,1,1,,"KortenhoevenE",,1.27,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00121","GrandCanyon","CRGrandCanyon",120.20,"LB","07/02/2012","SiemionG","NoRain",0,"Vegetation","19:49","19:46",1.4,,0,1,1,,"MetcalfeA",,0.05,0,,,"Light died at some point. ","Sample placed at 45,000 cfs water line, instead of daily high water. Flagged delete bc lamp died (TK 5/10/18). Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00122","GrandCanyon","CRGrandCanyon",198.30,"RB","08/04/2012","GCY","NoRain",0,"Sand","19:30","19:45",1,,0,0,0,,"KortenhoevenE",,0.57,0,,,"DRIFTWOOD","Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00123","GrandCanyon","CRGrandCanyon",41.24,"RB","08/28/2012","SiemionG","NoRain",0,"Rock","19:02","19:06",1.07,,0,1,1,,"KortenhoevenE",,0.45,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00124","GrandCanyon","CRGrandCanyon",68.30,"RB","08/18/2012","JerniganS","NoRain",2,"Sand","19:15","19:42",0.97,,0,0,0,,"KortenhoevenE",,0.38,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00125","GrandCanyon","CRGrandCanyon",224.85,"LB","08/02/2012","GCY","NoRain",0,"Sand","19:32","19:39",0.98,,0,0,0,,"KortenhoevenE",,0.33,0,,,"HOT! SOME CLOUDS.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00126","GrandCanyon","CRGrandCanyon",159.19,"RB","08/23/2012","WoganK","NoRain",0,"Vegetation","19:08","19:28",0.95,,0,1,1,,"KortenhoevenE",,0.22,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00127","GrandCanyon","CRGrandCanyon",120.34,"LB","08/21/2012","WoganK","NoRain",0,"Sand","19:11","19:26",1.1,,0,0,0,,"KortenhoevenE",,0.17,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00128","GrandCanyon","CRGrandCanyon",96.55,"LB","08/20/2012","WoganK","NoRain",0,,"19:12","19:18",1.1,,0,1,1,,"KortenhoevenE",,0.17,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. NO HABITAT REC. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00130","GrandCanyon","CRGrandCanyon",50.21,"RB","07/29/2012","SiemionG","NoRain",2,"Sand","19:36","19:42",1.05,,0,0,0,,"KortenhoevenE",,1.05,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00131","GrandCanyon","CRGrandCanyon",96.60,"LB","07/01/2012","SiemionG","NoRain",2,,"19:49","19:47",1.05,,0,0,0,,"KortenhoevenE",,0.52,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). 
JC - No habitat noted."
"L00132","GrandCanyon","CRGrandCanyon",120.20,"LB","07/02/2012","SiemionG","NoRain",0,"Sand","19:49","19:45",1.42,,0,0,0,,"MetcalfeA",,1.22,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00133","GrandCanyon","CRGrandCanyon",96.60,"LB","07/01/2012","SiemionG","NoRain",2,,"19:49","19:48",1.03,,0,1,1,,"MetcalfeA",,0.58,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Cloudy' (2018-09-27 JDM). 
JC - No habitat noted."
"L00134","GrandCanyon","CRGrandCanyon",167.00,"LB","07/02/2012","JerniganS","NoRain",1,"Sand","19:49","19:56",0.95,,0,0,0,,"KortenhoevenE",,1.12,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00135","GrandCanyon","CRGrandCanyon",30.60,"RB","07/20/2012","GCY","NoRain",0,,"19:43","20:00",1,,0,0,0,,"KortenhoevenE",,0.55,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). 
JC - No habitat noted."
"L00136","GrandCanyon","CRGrandCanyon",30.60,"RB","07/20/2012","GCY","NoRain",0,"Vegetation","19:43","20:00",1,,0,1,1,,"KortenhoevenE",,0.48,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00137","GrandCanyon","CRGrandCanyon",167.00,"LB","07/02/2012","JerniganS","NoRain",1,"Vegetation","19:49","19:58",0.97,,0,1,1,,"MetcalfeA",,0.22,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00138","GrandCanyon","CRGrandCanyon",250.00,"RB","07/20/2012","MackayW","NoRain",2,,"19:43","21:12",1,,0,1,1,,"KortenhoevenE",,0.88,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM).
JC - No habitat noted."
"L00139","GrandCanyon","CRGrandCanyon",76.10,"LB","07/15/2012","MackayW","NoRain",0,"Sand","19:45","19:50",1,,0,1,1,,"MetcalfeA",,0.07,0,,,"Hiked up 75 mile. When I came back lights had gone out and thunderstorm was approaching .I don't know how long lights had been out.","Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00140","GrandCanyon","CRGrandCanyon",132.47,"RB","07/25/2012","WoganK","NoRain",0,"Rock","19:39","19:48",1.3,,0,1,1,,"MetcalfeA",,0.35,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00141","GrandCanyon","CRGrandCanyon",59.10,"LB","07/23/2012","GCY","NoRain",1,"Vegetation","19:41","20:00",0.92,,0,1,1,,"MetcalfeA",,0.47,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00142","GrandCanyon","CRGrandCanyon",199.45,"RB","07/28/2012","WoganK","NoRain",1,"Vegetation","19:37","20:03",1.02,,0,1,1,,"MetcalfeA",,0.25,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00143","GrandCanyon","CRGrandCanyon",250.00,"RB","07/20/2012","MackayW","NoRain",2,"Sand","19:43","21:12",1,,0,1,1,,"MetcalfeA",,0.05,0,,,,"Sample was dry and full of sand, looks like something went wrong w/ collectionWeather originally left blank. Changed to 'NoRain' on the assumption that rain would have warranted some comment (2018-09-27 JDM)."
"L00144","GrandCanyon","CRGrandCanyon",59.10,"LB","07/23/2012","GCY","NoRain",1,"Sand","19:41","20:00",0.92,,0,0,0,,"KortenhoevenE",,0.5,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00145","GrandCanyon","CRGrandCanyon",132.47,"RB","07/25/2012","WoganK","NoRain",0,"Sand","19:39","19:45",1.28,,0,0,0,,"KortenhoevenE",,0.42,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00146","GrandCanyon","CRGrandCanyon",8.13,"LB","07/23/2012","GCY","NoRain",1,"Sand","19:41","19:50",1,,0,1,1,,"KortenhoevenE",,0.93,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00147","GrandCanyon","CRGrandCanyon",8.13,"LB","07/23/2012","GCY","NoRain",1,"Sand","19:41","19:50",1,,0,0,0,,"KortenhoevenE",,1.8,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00148","GrandCanyon","CRGrandCanyon",199.45,"RB","07/28/2012","WoganK","NoRain",1,"Sand","19:37","20:01",0.98,,0,0,0,,"KortenhoevenE",,0.42,0,,,,"Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00149","GrandCanyon","CRGrandCanyon",93.83,"LB","07/30/2012","GCY","NoRain",0,"Vegetation","19:35","19:40",1.08,,0,0,0,,"KortenhoevenE",,0.17,0,,,"STRONG AFTERNOON THUNDERSTORMS TIL AROUND 1800.","Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM). "
"L00150","GrandCanyon","CRGrandCanyon",93.83,"LB","07/30/2012","GCY","NoRain",0,"Vegetation","19:35","19:40",1.1,,0,1,1,,"KortenhoevenE",,0.17,0,,,"STRONG AFTERNOON THUNDERSTORMS TIL ABOUT 1800.","Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Trees-Shrubs' (2018-09-27 JDM). Weather originally recorded as 'Cloudy' (2018-09-27 JDM)."
"L00152","GrandCanyon","CRGrandCanyon",199.30,"RB","06/07/2012","MackayW","NoRain",1,"Rock","19:44","20:30",1,,0,1,1,,"MetcalfeA",,0.18,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00153","GrandCanyon","CRGrandCanyon",178.00,"LB","06/19/2012","BryanM","NoRain",0,"Vegetation","19:48","20:30",1,,0,1,1,,"MetcalfeA",,0.75,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00154","GrandCanyon","CRGrandCanyon",225.70,"LB","06/11/2012","Foodbase","NoRain",1,"Rock","19:45","20:37",1.45,,0,1,1,,"KortenhoevenE",,1.27,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00155","GrandCanyon","CRGrandCanyon",225.70,"LB","06/11/2012","Foodbase","NoRain",1,"Sand","19:45","20:35",1.43,,0,0,0,,"KortenhoevenE",,0.55,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00156","GrandCanyon","CRGrandCanyon",178.00,"LB","06/19/2012","BryanM","NoRain",0,"Sand","19:48","20:30",1,,0,0,0,,"KortenhoevenE",,0.77,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00157","GrandCanyon","CRGrandCanyon",247.00,"LB","06/08/2012","MackayW","NoRain",0,"Rock","19:44","21:45",1,,0,1,1,,"KortenhoevenE",,0.43,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00158","GrandCanyon","CRGrandCanyon",247.00,"LB","06/08/2012","MackayW","NoRain",0,"Rock","19:44","21:45",1,,0,0,0,,"KortenhoevenE",,0.23,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
"L00159","GrandCanyon","CRGrandCanyon",250.00,"RB","06/22/2012","MackayW","NoRain",1,"Vegetation","19:49","21:20",1,,0,1,1,,"KortenhoevenE",,0.28,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Habitat originally recorded as 'Grasses-Forbes' (2018-09-27 JDM). Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00160","GrandCanyon","CRGrandCanyon",132.50,"RB","06/30/2012","JerniganS","NoRain",1,"Rock","19:49","19:55",1.05,,0,1,1,,"KortenhoevenE",,0.25,0,,,,"Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00161","GrandCanyon","CRGrandCanyon",160.00,"RB","06/06/2012","MackayW","NoRain",2,"Rock","19:43","19:48",1,,0,1,1,,"KortenhoevenE",,0.17,0,,,"Crate Camp","Sample placed at 45,000 cfs water line, instead of daily high water. Weather originally recorded as 'Clear' (2018-09-27 JDM)."
"L00162","GrandCanyon","CRGrandCanyon",199.30,"RB","06/07/2012","MackayW","NoRain",1,"Rock","19:44","20:30",1,,0,0,0,,"KortenhoevenE",,0.08,0,,,,"Weather originally recorded as 'Clear' (2018-09-27 JDM). "
